Sample,Family,Genus,Species,Count
2018_NROB_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NROB_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC1_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC1_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC2_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_PASC2_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018_RANSE_1,Carcharhinidae,Carcharhinus,melanopterus,2
2018_RANSE_2,Carcharhinidae,Carcharhinus,melanopterus,2
2018_RANSE_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018_RANSE_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_RANSE_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SMAR_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SMAR_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SMAR_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SMAR_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SMAR_6,Carcharhinidae,Carcharhinus,melanopterus,3
2018_SROB_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_SROB_3,Carcharhinidae,Carcharhinus,melanopterus,2
2018_SROB_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018_WHR1_1,Carcharhinidae,Carcharhinus,melanopterus,3
2018_WHR1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_WHR1_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018_WMNE_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018_WMNE_4,Carcharhinidae,Carcharhinus,melanopterus,2
2018_WMNE_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018_WMNE_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_CAPEB1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_CAPEB1_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_CAPEB1_5,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_CAPEB1_6,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_EHR1_1,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR1_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_EHR1_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR1_6,Carcharhinidae,Carcharhinus,melanopterus,4
2018a_EHR2_1,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR2_2,Carcharhinidae,Carcharhinus,melanopterus,3
2018a_EHR2_3,Carcharhinidae,Carcharhinus,melanopterus,4
2018a_EHR2_4,Carcharhinidae,Carcharhinus,melanopterus,6
2018a_EHR2_5,Carcharhinidae,Carcharhinus,melanopterus,7
2018a_EHR2_6,Carcharhinidae,Carcharhinus,melanopterus,3
2018a_EHR3_1,Carcharhinidae,Carcharhinus,melanopterus,5
2018a_EHR3_2,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR3_3,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR3_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_EHR3_5,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_EHR4_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_EHR4_4,Carcharhinidae,Carcharhinus,melanopterus,3
2018a_EHR4_5,Carcharhinidae,Carcharhinus,melanopterus,4
2018a_EHR4_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_FRESHB1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_FRESHB1_2,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_FRESHB1_3,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_FRESHB1_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_FRESHB1_6,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_WHR1_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018a_WHR1_2,Carcharhinidae,Carcharhinus,melanopterus,3
2018a_WHR1_3,Carcharhinidae,Carcharhinus,melanopterus,2
2018a_WHR1_4,Carcharhinidae,Carcharhinus,melanopterus,1
2018_NMAR_4,Carcharhinidae,Carcharhinus,melanopterus,4
2018_WMNE_1,Carcharhinidae,Carcharhinus,melanopterus,1
2018_CASS3_3,Labridae,Halichoeres,melanurus,5
2018_CASS3_5,Labridae,Halichoeres,melanurus,1
2018_CONIS_1,Labridae,Anampses,melanurus,1
2018_HATP1_2,Labridae,Halichoeres,melanurus,1
2018_HATP1_4,Labridae,Halichoeres,melanurus,1
2018_HATP1_5,Labridae,Halichoeres,melanurus,2
2018_LAF1_1,Labridae,Halichoeres,melanurus,2
2018_LAF2_2,Labridae,Halichoeres,melanurus,1
2018_LAF2_5,Labridae,Halichoeres,melanurus,2
2018_LAPW1_3,Labridae,Halichoeres,melanurus,1
2018_LGSE2_3,Labridae,Halichoeres,melanurus,2
2018_LGSE3_5,Labridae,Halichoeres,melanurus,1
2018_RANSE_3,Labridae,Anampses,melanurus,1
2018_RANSE_4,Labridae,Halichoeres,melanurus,4
2018_RANSE_5,Labridae,Halichoeres,melanurus,1
2018_SROB_4,Labridae,Halichoeres,melanurus,1
2018_WMNE_4,Labridae,Halichoeres,melanurus,1
2018a_EHR1_3,Labridae,Halichoeres,melanurus,1
2018a_EHR2_1,Labridae,Halichoeres,melanurus,2
2018a_EHR3_1,Labridae,Halichoeres,melanurus,1
2018a_FRESHB1_1,Labridae,Halichoeres,melanurus,2
2018a_FRESHB1_3,Labridae,Halichoeres,melanurus,1
2018a_WHR1_1,Labridae,Halichoeres,melanurus,2
2018a_WHR1_4,Labridae,Halichoeres,melanurus,2
2018_WMNE_1,Labridae,Halichoeres,melanurus,1
2018_CASS3_1,Labridae,Hemigymnus,melapterus,2
2018_CASS3_3,Labridae,Hemigymnus,melapterus,1
2018_CASS3_4,Labridae,Hemigymnus,melapterus,1
2018_CASS3_5,Labridae,Hemigymnus,melapterus,1
2018_CASS3_6,Labridae,Hemigymnus,melapterus,1
2018_CONIS_2,Labridae,Hemigymnus,melapterus,1
2018_CONIS_4,Labridae,Hemigymnus,melapterus,1
2018_CONIS_5,Labridae,Hemigymnus,melapterus,1
2018_FENW1_4,Labridae,Hemigymnus,melapterus,1
2018_FENW1_6,Labridae,Hemigymnus,melapterus,1
2018_GIBS1_2,Labridae,Hemigymnus,melapterus,1
2018_HATP1_2,Labridae,Hemigymnus,melapterus,1
2018_HATP1_5,Labridae,Hemigymnus,melapterus,1
2018_LAF1_1,Labridae,Hemigymnus,melapterus,2
2018_LAF2_5,Labridae,Hemigymnus,melapterus,1
2018_LAPW1_2,Labridae,Hemigymnus,melapterus,1
2018_LAPW1_3,Labridae,Hemigymnus,melapterus,1
2018_LAPW1_6,Labridae,Hemigymnus,melapterus,1
2018_LGSE3_3,Labridae,Hemigymnus,melapterus,1
2018_NMAR_2,Labridae,Hemigymnus,melapterus,1
2018_NMAR_3,Labridae,Hemigymnus,melapterus,1
2018_PASC1_1,Labridae,Hemigymnus,melapterus,1
2018_PASC1_2,Labridae,Hemigymnus,melapterus,1
2018_PASC1_3,Labridae,Hemigymnus,melapterus,4
2018_PASC1_6,Labridae,Hemigymnus,melapterus,1
2018_PASC2_3,Labridae,Hemigymnus,melapterus,2
2018_PASC2_4,Labridae,Hemigymnus,melapterus,2
2018_PASC2_5,Labridae,Hemigymnus,melapterus,1
2018_PASC2_6,Labridae,Hemigymnus,melapterus,1
2018_RANSE_1,Labridae,Hemigymnus,melapterus,1
2018_SROB_4,Labridae,Hemigymnus,melapterus,1
2018_WMNE_2,Labridae,Hemigymnus,melapterus,1
2018_WMNE_4,Labridae,Hemigymnus,melapterus,1
2018a_EHR1_5,Labridae,Hemigymnus,melapterus,1
2018a_EHR1_6,Labridae,Hemigymnus,melapterus,1
2018a_EHR4_2,Labridae,Hemigymnus,melapterus,1
2018a_EHR4_4,Labridae,Hemigymnus,melapterus,1
2018a_WHR1_1,Labridae,Hemigymnus,melapterus,1
2018a_WHR1_2,Labridae,Hemigymnus,melapterus,1
2018a_WHR1_3,Labridae,Hemigymnus,melapterus,1
2018a_WHR1_5,Labridae,Hemigymnus,melapterus,1
2018_WMNE_1,Labridae,Hemigymnus,melapterus,1
2018_CASS3_3,Pomacentridae,Neoglyphidodon,melas,1
2018_FENW1_6,Pomacentridae,Neoglyphidodon,melas,1
2018_GIBPT1_6,Pomacentridae,Neoglyphidodon,melas,1
2018_LAF2_2,Pomacentridae,Neoglyphidodon,melas,3
2018_PASC2_4,Pomacentridae,Neoglyphidodon,melas,5
2018_PASC2_5,Pomacentridae,Neoglyphidodon,melas,2
2018_RANSE_3,Pomacentridae,Neoglyphidodon,melas,1
2018_RANSE_4,Pomacentridae,Neoglyphidodon,melas,2
2018a_CAPEB1_2,Pomacentridae,Neoglyphidodon,melas,1
2018a_CAPEB1_5,Pomacentridae,Neoglyphidodon,melas,2
2018a_EHR1_5,Pomacentridae,Neoglyphidodon,melas,1
2018a_FRESHB1_2,Pomacentridae,Neoglyphidodon,melas,1
2018a_FRESHB1_4,Pomacentridae,Neoglyphidodon,melas,1
2018a_FRESHB1_5,Pomacentridae,Neoglyphidodon,melas,1
2018a_WHR1_2,Pomacentridae,Neoglyphidodon,melas,1
2018a_WHR1_3,Pomacentridae,Neoglyphidodon,melas,1
2018_NBRO_2,Ostraciidae,Ostracion,meleagris,3
2018_NBRO_3,Ostraciidae,Ostracion,meleagris,1
2018_SROB_5,Carangidae,Atropus,mentalis,1
2018_SBRO_5,Serranidae,Epinephelus,merra,1
2018_CASS3_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_FENW1_6,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_GIBPT1_1,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_GIBPT1_2,Pomacanthidae,Chaetodontoplus,mesoleucus,2
2018_GIBPT1_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_GIBS1_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_HATP1_5,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_LAF1_1,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_LAF2_2,Pomacanthidae,Chaetodontoplus,mesoleucus,2
2018_LAF2_3,Pomacanthidae,Chaetodontoplus,mesoleucus,2
2018_LAF2_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_LAPW1_3,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_LAPW1_6,Pomacanthidae,Chaetodontoplus,mesoleucus,2
2018_PASC1_3,Pomacanthidae,Chaetodontoplus,mesoleucus,3
2018_SBRO_1,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_SROB_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018_WMNE_4,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018a_EHR3_3,Pomacanthidae,Chaetodontoplus,mesoleucus,1
2018a_FRESHB1_2,Pomacanthidae,Chaetodontoplus,mesoleucus,2
2018_CONIS_2,Labridae,Bodianus,mesothorax,1
2018_LGSE2_5,Dasyatidae,Taeniurops,meyeni,1
2018_NBRO_3,Dasyatidae,Taeniurops,meyeni,1
2018a_EHR2_2,Dasyatidae,Taeniurops,meyeni,1
2018a_EHR2_5,Dasyatidae,Taeniurops,meyeni,1
2018_NBRO_2,Chaetodontidae,Chaetodon,meyeri,1
2018_SBRO_1,Chaetodontidae,Chaetodon,meyeri,2
2018_SBRO_5,Chaetodontidae,Chaetodon,meyeri,1
2018_CASS3_2,Lethrinidae,Lethrinus,microdon,2
2018_CASS3_3,Lethrinidae,Lethrinus,microdon,2
2018_CASS3_4,Lethrinidae,Lethrinus,microdon,1
2018_CASS3_5,Lethrinidae,Lethrinus,microdon,1
2018_CONIS_2,Lethrinidae,Lethrinus,microdon,2
2018_CONIS_3,Lethrinidae,Lethrinus,microdon,1
2018_FENW1_4,Lethrinidae,Lethrinus,microdon,1
2018_GIBPT1_6,Lethrinidae,Lethrinus,microdon,2
2018_LAPW1_4,Lethrinidae,Lethrinus,microdon,1
2018_LGSE3_3,Lethrinidae,Lethrinus,microdon,1
2018_LGSE3_5,Lethrinidae,Lethrinus,microdon,1
2018_PASC1_6,Lethrinidae,Lethrinus,microdon,1
2018_PASC2_2,Lethrinidae,Lethrinus,microdon,4
2018_RANSE_1,Lethrinidae,Lethrinus,microdon,1
2018_RANSE_3,Lethrinidae,Lethrinus,microdon,1
2018_NBRO_3,Scaridae,Chlorurus,microrhinos,1
2018_RANSE_1,Scaridae,Chlorurus,microrhinos,1
2018_SBRO_3,Scaridae,Chlorurus,microrhinos,1
2018_SBRO_5,Scaridae,Chlorurus,microrhinos,1
2018_WHR1_2,Scaridae,Chlorurus,microrhinos,1
2018_NBRO_2,Pinguipedidae,Parapercis,millepunctata,1
2018_CASS3_1,Pomacentridae,Pomacentrus,milleri,3
2018_CONIS_4,Pomacentridae,Pomacentrus,milleri,1
2018_CONIS_5,Pomacentridae,Pomacentrus,milleri,1
2018_EHR2_5,Pomacentridae,Pomacentrus,milleri,2
2018_FENW1_6,Pomacentridae,Pomacentrus,milleri,3
2018_GIBPT1_5,Pomacentridae,Pomacentrus,milleri,1
2018_GIBS1_2,Pomacentridae,Pomacentrus,milleri,2
2018_GIBS1_3,Pomacentridae,Pomacentrus,milleri,1
2018_HATP1_2,Pomacentridae,Pomacentrus,milleri,2
2018_LAF1_1,Pomacentridae,Pomacentrus,milleri,2
2018_LAF1_6,Pomacentridae,Pomacentrus,milleri,1
2018_LAF2_2,Pomacentridae,Pomacentrus,milleri,2
2018_LAPW1_2,Pomacentridae,Pomacentrus,milleri,1
2018_LGSE2_1,Pomacentridae,Pomacentrus,milleri,1
2018_NMAR_3,Pomacentridae,Pomacentrus,milleri,1
2018_PASC1_2,Pomacentridae,Pomacentrus,milleri,2
2018_PASC1_3,Pomacentridae,Pomacentrus,milleri,1
2018_PASC1_6,Pomacentridae,Pomacentrus,milleri,2
2018_PASC2_3,Pomacentridae,Pomacentrus,milleri,1
2018_PASC2_4,Pomacentridae,Pomacentrus,milleri,2
2018_RANSE_4,Pomacentridae,Pomacentrus,milleri,1
2018_RANSE_5,Pomacentridae,Pomacentrus,milleri,1
2018_WHR1_1,Pomacentridae,Pomacentrus,milleri,2
2018a_EHR1_5,Pomacentridae,Pomacentrus,milleri,2
2018a_EHR1_6,Pomacentridae,Pomacentrus,milleri,1
2018a_EHR2_1,Pomacentridae,Pomacentrus,milleri,2
2018a_EHR2_6,Pomacentridae,Pomacentrus,milleri,1
2018a_EHR3_2,Pomacentridae,Pomacentrus,milleri,1
2018a_WHR1_2,Pomacentridae,Pomacentrus,milleri,1
2018a_WHR1_4,Pomacentridae,Pomacentrus,milleri,4
2018a_WHR1_5,Pomacentridae,Pomacentrus,milleri,4
2018a_WHR1_6,Pomacentridae,Pomacentrus,milleri,2
2018_CASS3_1,Serranidae,Cephalopholis,miniata,4
2018_CASS3_3,Serranidae,Cephalopholis,miniata,1
2018_CASS3_4,Serranidae,Cephalopholis,miniata,4
2018_CASS3_5,Serranidae,Cephalopholis,miniata,2
2018_CASS3_5,Serranidae,Cephalopholis,miniata,3
2018_CONIS_1,Serranidae,Cephalopholis,miniata,2
2018_CONIS_5,Serranidae,Cephalopholis,miniata,1
2018_CONIS_6,Serranidae,Cephalopholis,miniata,1
2018_EHR2_4,Serranidae,Cephalopholis,miniata,1
2018_FENW1_1,Serranidae,Cephalopholis,miniata,2
2018_FENW1_2,Serranidae,Cephalopholis,miniata,1
2018_FENW1_5,Serranidae,Cephalopholis,miniata,1
2018_FENW1_6,Serranidae,Cephalopholis,miniata,3
2018_GIBPT1_2,Serranidae,Cephalopholis,miniata,3
2018_GIBPT1_4,Serranidae,Cephalopholis,miniata,1
2018_GIBPT1_6,Serranidae,Cephalopholis,miniata,1
2018_GIBS1_4,Serranidae,Cephalopholis,miniata,1
2018_HATP1_5,Serranidae,Cephalopholis,miniata,1
2018_LAF2_2,Serranidae,Cephalopholis,miniata,2
2018_LAF2_3,Serranidae,Cephalopholis,miniata,3
2018_LAF2_4,Serranidae,Cephalopholis,miniata,1
2018_LAF2_5,Serranidae,Cephalopholis,miniata,4
2018_LAPW1_2,Serranidae,Cephalopholis,miniata,2
2018_LAPW1_6,Serranidae,Cephalopholis,miniata,1
2018_LGSE2_3,Serranidae,Cephalopholis,miniata,1
2018_LGSE3_1,Serranidae,Cephalopholis,miniata,2
2018_LGSE3_3,Serranidae,Cephalopholis,miniata,1
2018_NMAR_2,Serranidae,Cephalopholis,miniata,2
2018_NMAR_3,Serranidae,Cephalopholis,miniata,3
2018_NMAR_5,Serranidae,Cephalopholis,miniata,1
2018_NMAR_6,Serranidae,Cephalopholis,miniata,1
2018_NROB_3,Serranidae,Cephalopholis,miniata,1
2018_NROB_4,Serranidae,Cephalopholis,miniata,1
2018_NROB_6,Serranidae,Cephalopholis,miniata,2
2018_PASC1_2,Serranidae,Cephalopholis,miniata,2
2018_PASC1_6,Serranidae,Cephalopholis,miniata,1
2018_PASC2_2,Serranidae,Cephalopholis,miniata,1
2018_PASC2_6,Serranidae,Cephalopholis,miniata,2
2018_RANSE_2,Serranidae,Cephalopholis,miniata,1
2018_RANSE_3,Serranidae,Cephalopholis,miniata,2
2018_RANSE_5,Serranidae,Cephalopholis,miniata,1
2018_SBRO_1,Serranidae,Cephalopholis,miniata,1
2018_SBRO_3,Serranidae,Cephalopholis,miniata,1
2018_SMAR_1,Serranidae,Cephalopholis,miniata,2
2018_SMAR_4,Serranidae,Cephalopholis,miniata,1
2018_SMAR_5,Serranidae,Cephalopholis,miniata,2
2018_SROB_1,Serranidae,Cephalopholis,miniata,1
2018_SROB_4,Serranidae,Cephalopholis,miniata,1
2018_SROB_5,Serranidae,Cephalopholis,miniata,1
2018_WHR1_2,Serranidae,Cephalopholis,miniata,1
2018_WHR1_6,Serranidae,Cephalopholis,miniata,1
2018_WMNE_2,Serranidae,Cephalopholis,miniata,2
2018_WMNE_4,Serranidae,Cephalopholis,miniata,1
2018_WMNE_1,Serranidae,Cephalopholis,miniata,2
2018_SBRO_1,Labridae,Pseudodax,moluccanus,1
2018_SBRO_2,Labridae,Pseudodax,moluccanus,1
2018_SBRO_3,Labridae,Pseudodax,moluccanus,2
2018_SBRO_4,Labridae,Pseudodax,moluccanus,1
2018a_EHR3_3,Labridae,Pseudodax,moluccanus,1
2018_NBRO_3,Pomacentridae,Pomacentrus,moluccensis,1
2018_WHR1_1,Pomacentridae,Pomacentrus,moluccensis,1
2018_NBRO_5,Chaetodontidae,Heniochus,monoceros,2
2018_CASS3_2,Nemipteridae,Scolopsis,monogramma,1
2018_CASS3_5,Nemipteridae,Scolopsis,monogramma,1
2018_CASS3_6,Nemipteridae,Scolopsis,monogramma,1
2018_CONIS_2,Nemipteridae,Scolopsis,monogramma,1
2018_CONIS_4,Nemipteridae,Scolopsis,monogramma,1
2018_EHR2_1,Nemipteridae,Scolopsis,monogramma,1
2018_FENW1_1,Nemipteridae,Scolopsis,monogramma,2
2018_GIBPT1_4,Nemipteridae,Scolopsis,monogramma,1
2018_GIBPT1_5,Nemipteridae,Scolopsis,monogramma,1
2018_GIBPT1_6,Nemipteridae,Scolopsis,monogramma,2
2018_GIBS1_2,Nemipteridae,Scolopsis,monogramma,1
2018_GIBS1_4,Nemipteridae,Scolopsis,monogramma,2
2018_HATP1_4,Nemipteridae,Scolopsis,monogramma,1
2018_LAF1_1,Nemipteridae,Scolopsis,monogramma,1
2018_LAF1_2,Nemipteridae,Scolopsis,monogramma,1
2018_LAF1_6,Nemipteridae,Scolopsis,monogramma,4
2018_LAF2_6,Nemipteridae,Scolopsis,monogramma,1
2018_LAPW1_4,Nemipteridae,Scolopsis,monogramma,1
2018_LGSE2_4,Nemipteridae,Scolopsis,monogramma,1
2018_LGSE3_2,Nemipteridae,Scolopsis,monogramma,1
2018_LGSE3_5,Nemipteridae,Scolopsis,monogramma,1
2018_NBRO_6,Nemipteridae,Scolopsis,monogramma,1
2018_NMAR_2,Nemipteridae,Scolopsis,monogramma,2
2018_NROB_1,Nemipteridae,Scolopsis,monogramma,1
2018_NROB_3,Nemipteridae,Scolopsis,monogramma,1
2018_NROB_4,Nemipteridae,Scolopsis,monogramma,1
2018_PASC1_4,Nemipteridae,Scolopsis,monogramma,1
2018_PASC1_5,Nemipteridae,Scolopsis,monogramma,3
2018_PASC1_6,Nemipteridae,Scolopsis,monogramma,1
2018_RANSE_1,Nemipteridae,Scolopsis,monogramma,1
2018_RANSE_3,Nemipteridae,Scolopsis,monogramma,1
2018_RANSE_6,Nemipteridae,Scolopsis,monogramma,1
2018_SMAR_2,Nemipteridae,Scolopsis,monogramma,1
2018_SMAR_3,Nemipteridae,Scolopsis,monogramma,1
2018_SMAR_4,Nemipteridae,Scolopsis,monogramma,1
2018_SMAR_5,Nemipteridae,Scolopsis,monogramma,1
2018_SMAR_6,Nemipteridae,Scolopsis,monogramma,1
2018_SROB_3,Nemipteridae,Scolopsis,monogramma,1
2018_SROB_5,Nemipteridae,Scolopsis,monogramma,1
2018_SROB_6,Nemipteridae,Scolopsis,monogramma,2
2018_WHR1_6,Nemipteridae,Scolopsis,monogramma,1
2018_WMNE_2,Nemipteridae,Scolopsis,monogramma,1
2018a_CAPEB1_1,Nemipteridae,Scolopsis,monogramma,1
2018a_CAPEB1_5,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR1_2,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR1_3,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR1_5,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR2_1,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR2_2,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR2_3,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR2_5,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR2_6,Nemipteridae,Scolopsis,monogramma,2
2018a_EHR3_2,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR3_3,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR3_5,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_1,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_2,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_3,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_4,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_5,Nemipteridae,Scolopsis,monogramma,1
2018a_EHR4_6,Nemipteridae,Scolopsis,monogramma,1
2018a_FRESHB1_1,Nemipteridae,Scolopsis,monogramma,1
2018a_FRESHB1_3,Nemipteridae,Scolopsis,monogramma,1
2018a_FRESHB1_4,Nemipteridae,Scolopsis,monogramma,4
2018a_FRESHB1_6,Nemipteridae,Scolopsis,monogramma,1
2018a_WHR1_1,Nemipteridae,Scolopsis,monogramma,1
2018a_WHR1_2,Nemipteridae,Scolopsis,monogramma,1
2018a_WHR1_4,Nemipteridae,Scolopsis,monogramma,1
2018a_WHR1_5,Nemipteridae,Scolopsis,monogramma,1
2018a_WHR1_6,Nemipteridae,Scolopsis,monogramma,1
2018_LAF1_5,Nemipteridae,Scolopsis,monogramma,1
2018_SROB_2,Microdesmidae,Ptereleotris,monoptera,4
2018_NBRO_2,Mullidae,Parupeneus,multifasciatus,2
2018_NBRO_3,Mullidae,Parupeneus,multifasciatus,1
2018_NBRO_4,Mullidae,Parupeneus,multifasciatus,2
2018_NBRO_5,Mullidae,Parupeneus,multifasciatus,3
2018_NBRO_6,Mullidae,Parupeneus,multifasciatus,1
2018_SBRO_1,Mullidae,Parupeneus,multifasciatus,1
2018_SBRO_2,Mullidae,Parupeneus,multifasciatus,1
2018_SBRO_3,Mullidae,Parupeneus,multifasciatus,5
2018_SBRO_4,Mullidae,Parupeneus,multifasciatus,3
2018_SBRO_5,Mullidae,Parupeneus,multifasciatus,4
2018_SBRO_6,Mullidae,Parupeneus,multifasciatus,1
2018_CASS3_3,Haemulidae,Plectorhinchus,multivittatus,1
2018_GIBPT1_2,Haemulidae,Plectorhinchus,multivittatus,1
2018_GIBS1_2,Haemulidae,Plectorhinchus,multivittatus,1
2018_LAF2_1,Haemulidae,Plectorhinchus,multivittatus,1
2018_LGSE2_4,Haemulidae,Plectorhinchus,multivittatus,13
2018_LGSE3_1,Haemulidae,Plectorhinchus,multivittatus,1
2018_RANSE_4,Haemulidae,Plectorhinchus,multivittatus,1
2018a_EHR3_5,Haemulidae,Plectorhinchus,multivittatus,1
2018_CONIS_6,Pomacentridae,Pomacentrus,nagasakiensis,1
2018_CASS3_1,Echeneidae,Echeneis,naucrates,3
2018_CASS3_5,Echeneidae,Echeneis,naucrates,1
2018_CASS3_5,Echeneidae,Echeneis,naucrates,1
2018_CASS3_6,Echeneidae,Echeneis,naucrates,1
2018_CONIS_1,Echeneidae,Echeneis,naucrates,1
2018_CONIS_4,Echeneidae,Echeneis,naucrates,1
2018_CONIS_5,Echeneidae,Echeneis,naucrates,3
2018_CONIS_6,Echeneidae,Echeneis,naucrates,1
2018_EHR2_1,Echeneidae,Echeneis,naucrates,2
2018_EHR2_4,Echeneidae,Echeneis,naucrates,1
2018_EHR2_5,Echeneidae,Echeneis,naucrates,2
2018_EHR2_6,Echeneidae,Echeneis,naucrates,3
2018_FENW1_1,Echeneidae,Echeneis,naucrates,3
2018_FENW1_5,Echeneidae,Echeneis,naucrates,1
2018_FENW1_6,Echeneidae,Echeneis,naucrates,1
2018_GIBPT1_1,Echeneidae,Echeneis,naucrates,1
2018_GIBPT1_2,Echeneidae,Echeneis,naucrates,2
2018_GIBPT1_4,Echeneidae,Echeneis,naucrates,1
2018_GIBPT1_5,Echeneidae,Echeneis,naucrates,2
2018_GIBPT1_6,Echeneidae,Echeneis,naucrates,3
2018_GIBS1_1,Echeneidae,Echeneis,naucrates,2
2018_GIBS1_2,Echeneidae,Echeneis,naucrates,2
2018_GIBS1_3,Echeneidae,Echeneis,naucrates,1
2018_GIBS1_4,Echeneidae,Echeneis,naucrates,2
2018_HATP1_2,Echeneidae,Echeneis,naucrates,1
2018_HATP1_3,Echeneidae,Echeneis,naucrates,3
2018_HATP1_4,Echeneidae,Echeneis,naucrates,1
2018_LAF1_1,Echeneidae,Echeneis,naucrates,2
2018_LAF1_2,Echeneidae,Echeneis,naucrates,1
2018_LAF1_3,Echeneidae,Echeneis,naucrates,1
2018_LAF1_4,Echeneidae,Echeneis,naucrates,2
2018_LAF1_6,Echeneidae,Echeneis,naucrates,1
2018_LAF2_2,Echeneidae,Echeneis,naucrates,1
2018_LAF2_4,Echeneidae,Echeneis,naucrates,1
2018_LAF2_6,Echeneidae,Echeneis,naucrates,1
2018_LAPW1_2,Echeneidae,Echeneis,naucrates,2
2018_LAPW1_6,Echeneidae,Echeneis,naucrates,1
2018_LGSE2_1,Echeneidae,Echeneis,naucrates,3
2018_LGSE2_3,Echeneidae,Echeneis,naucrates,2
2018_LGSE2_5,Echeneidae,Echeneis,naucrates,4
2018_LGSE3_1,Echeneidae,Echeneis,naucrates,3
2018_LGSE3_2,Echeneidae,Echeneis,naucrates,4
2018_LGSE3_3,Echeneidae,Echeneis,naucrates,4
2018_LGSE3_5,Echeneidae,Echeneis,naucrates,5
2018_LGSE3_6,Echeneidae,Echeneis,naucrates,3
2018_NMAR_1,Echeneidae,Echeneis,naucrates,4
2018_NMAR_2,Echeneidae,Echeneis,naucrates,2
2018_NMAR_3,Echeneidae,Echeneis,naucrates,3
2018_NMAR_5,Echeneidae,Echeneis,naucrates,3
